# GOA version used: 2020-10-06
#GO	IC	Frequency
GO:1902926	7.163282587003365	6.866215233105127e-08
GO:0009736	4.735147792974575	1.840145682472174e-05
GO:0048437	5.444504189313793	3.5933193053250167e-06
GO:0006746	8.41855509210667	3.814564018391737e-09
GO:0005427	6.404832896811048	3.93701530583272e-07
GO:0051971	6.003581744135852	9.917866447818517e-07
GO:2001171	5.960673195372678	1.0947798732784287e-06
GO:0034164	6.088141318757479	8.163166999358318e-07
GO:0051855	8.41855509210667	3.814564018391737e-09
GO:0070912	7.030731550419607	9.31683597235112e-08
GO:0010232	5.418121014627352	3.818378582410129e-06
GO:0004452	3.8534556158850695	0.00014013427923350411
GO:0019065	2.6880812911944445	0.0020507782784397292
GO:1901049	8.41855509210667	3.814564018391737e-09
GO:0044717	6.805658593720574	1.564376942714988e-07
GO:0010346	5.691827883080098	2.033162621802796e-06
GO:0051163	8.41855509210667	3.814564018391737e-09
GO:0060011	6.062529234913548	8.659060321749244e-07
GO:0051923	4.330206339818142	4.675129660940913e-05
GO:2000195	6.328649980667272	4.691913742621837e-07
GO:0070760	8.41855509210667	3.814564018391737e-09
GO:0071355	8.41855509210667	3.814564018391737e-09
GO:0051520	8.41855509210667	3.814564018391737e-09
GO:1904693	6.662680236434179	2.1743014904832902e-07
GO:0018570	8.583809844104218	2.60729490452498e-09
GO:0004752	8.583809844104218	2.60729490452498e-09
GO:0016934	5.2944438925841855	5.076403179110136e-06
GO:0046423	5.325891393790159	4.721811072094739e-06
GO:0060816	6.2282233939363785	5.912574228507193e-07
GO:1900338	8.41855509210667	3.814564018391737e-09
GO:0014076	8.41855509210667	3.814564018391737e-09
GO:0039596	8.41855509210667	3.814564018391737e-09
GO:0031959	7.7195850877706516	1.9072820091958688e-08
GO:0016693	8.41855509210667	3.814564018391737e-09
GO:1902271	6.326131269235033	4.719203777190214e-07
GO:0048402	8.41855509210667	3.814564018391737e-09
GO:0018026	4.86515758198279	1.3640880929768853e-05
GO:0007087	8.41855509210667	3.814564018391737e-09
GO:0018115	8.41855509210667	3.814564018391737e-09
GO:0070591	7.816495100778708	1.5258256073566948e-08
GO:0019984	8.41855509210667	3.814564018391737e-09
GO:0043021	3.1241053193109996	0.0007514406425484309
GO:0031321	6.275540291852575	5.302243985564515e-07
GO:0050343	4.808272209323261	1.554990681058698e-05
GO:1901188	8.41855509210667	3.814564018391737e-09
GO:0001306	6.013721375486733	9.688992606715013e-07
GO:1903857	6.941433837387008	1.1443692055175212e-07
GO:0042921	5.426001574274535	3.7497164300790777e-06
GO:0102201	8.583809844104218	2.60729490452498e-09
GO:0034402	5.878225617315796	1.3236537143819328e-06
GO:0042916	8.41855509210667	3.814564018391737e-09
GO:0097573	5.258910347051904	5.509214133261283e-06
GO:1902994	6.219898005152248	6.027011149058945e-07
GO:0007009	4.069744171701493	8.516395627461392e-05
GO:0072519	8.41855509210667	3.814564018391737e-09
GO:0086061	6.921052012422644	1.199355656081491e-07
GO:0072334	5.449605411125328	3.5513591011227073e-06
GO:0043874	4.5990575659888036	2.5173432303188684e-05
GO:0047645	8.282779848440237	5.21458980904996e-09
GO:0062165	8.41855509210667	3.814564018391737e-09
GO:0071844	8.41855509210667	3.814564018391737e-09
GO:0090263	4.474714465705409	3.3518574029608196e-05
GO:0021937	6.325133406944436	4.7300593828057544e-07
GO:2000605	7.7195850877706516	1.9072820091958688e-08
GO:1903131	3.5040374058962955	0.00031330158652256856
GO:0070503	8.41855509210667	3.814564018391737e-09
GO:0052430	8.41855509210667	3.814564018391737e-09
GO:0004481	7.8848398397681985	1.3036474522624901e-08
GO:0033436	7.981749852776255	1.042917961809992e-08
GO:0061761	8.583809844104218	2.60729490452498e-09
GO:0006831	8.583809844104218	2.60729490452498e-09
GO:0036404	6.251237757358494	5.607409107035854e-07
GO:0039698	8.41855509210667	3.814564018391737e-09
GO:0043106	8.41855509210667	3.814564018391737e-09
GO:0106080	8.583809844104218	2.60729490452498e-09
GO:0016423	3.1970666008838764	0.0006352335086537526
GO:2000298	6.198447004066615	6.332176270530284e-07
GO:0005529	8.41855509210667	3.814564018391737e-09
GO:0048881	6.737313854731083	1.830990728828034e-07
GO:0106275	4.989638364989306	1.0241454384974122e-05
GO:0008009	4.453572596218988	3.5190659326373656e-05
GO:1900157	6.053067107215771	8.849788522668831e-07
GO:2000799	8.41855509210667	3.814564018391737e-09
GO:1901190	7.377162406948445	4.196020420230911e-08
GO:0002557	8.41855509210667	3.814564018391737e-09
GO:0008815	4.454506736388167	3.5115047774142435e-05
GO:0047258	8.583809844104218	2.60729490452498e-09
GO:0007030	4.250087073252186	5.6222859067075815e-05
GO:0016250	6.363701756064162	4.328109541511467e-07
GO:0042516	8.583809844104218	2.60729490452498e-09
GO:0048111	8.583809844104218	2.60729490452498e-09
GO:0006054	3.9811850999096454	0.00010442750456749221
GO:0045569	5.98392677203053	1.037703372000942e-06
GO:0008965	3.8136355659567234	0.00015359052823575754
GO:0051739	8.583809844104218	2.60729490452498e-09
GO:1990080	6.9117119861685	1.2254286051267406e-07
GO:0002445	7.096335797372751	8.010584438622649e-08
GO:0046328	4.393864229751239	4.037716013467654e-05
GO:0008617	6.183026645199122	6.561050111633788e-07
GO:0044037	7.5154651051147265	3.0516512147133896e-08
GO:0048917	6.67036706510047	2.136155850299373e-07
GO:0033660	8.41855509210667	3.814564018391737e-09
GO:0016462	1.5719532494868587	0.026794567448680275
GO:0004405	8.583809844104218	2.60729490452498e-09
GO:0019028	2.4171265849580386	0.0038271317663934154
GO:0002496	8.41855509210667	3.814564018391737e-09
GO:0010343	6.7953058017087695	1.6021168877245298e-07
GO:0030023	6.501024473787767	3.154826834475226e-07
GO:0080187	6.850353368039675	1.4113886868049428e-07
GO:0071161	4.977106102770543	1.0541293298994495e-05
GO:0018813	7.407718585048537	3.91094235678747e-08
GO:0120073	8.41855509210667	3.814564018391737e-09
GO:0015785	8.41855509210667	3.814564018391737e-09
GO:0008702	8.41855509210667	3.814564018391737e-09
GO:1900118	5.64185390811826	2.281109282998259e-06
GO:0010148	6.827490485080171	1.4876799671727775e-07
GO:0032564	7.222082008086625	5.996778280407455e-08
GO:0015880	5.916127972122237	1.2130313578485724e-06
GO:0098822	5.184290967727881	6.541977291541829e-06
GO:0008104	1.7785319433692166	0.016652063434811126
GO:0019475	4.137612686107972	7.284291449520862e-05
GO:0070409	6.6477030804645265	2.250592770851125e-07
GO:0045997	8.41855509210667	3.814564018391737e-09
GO:0003919	3.550028345177528	0.0002818198989352006
GO:0085020	5.600329198492715	2.5099831241017633e-06
GO:0045074	8.41855509210667	3.814564018391737e-09
GO:0019298	6.139801491153841	7.247671634944301e-07
GO:0002395	6.343008130714139	4.5393311818861674e-07
GO:0061129	8.41855509210667	3.814564018391737e-09
GO:0099072	5.099865822158924	7.945736850309988e-06
GO:0005009	6.3166381157012035	4.823495573371213e-07
GO:0009355	7.771094239913851	1.693970176791113e-08
GO:0001933	3.3213880528375963	0.00047710278003632815
GO:0017081	5.724071277907071	1.8876815108760855e-06
GO:0018892	8.41855509210667	3.814564018391737e-09
GO:0032534	6.015434570930853	9.650846966531095e-07
GO:0039521	3.2515037333687897	0.0005603975999419301
GO:0001204	8.41855509210667	3.814564018391737e-09
GO:0015749	3.3517001344462387	0.000444938376233249
GO:1905273	6.106801231050916	7.819856237703062e-07
GO:0002209	5.266878861259623	5.409051778079484e-06
GO:0009425	2.8213493791397553	0.001508865820647706
GO:0097193	4.38037222611601	4.165122451681938e-05
GO:0008484	3.229002484505448	0.0005901977037678926
GO:0031406	2.9538867355179526	0.001112021705959522
GO:0102370	8.583809844104218	2.60729490452498e-09
GO:0039650	6.051199171080651	8.887934162852748e-07
GO:1900293	8.41855509210667	3.814564018391737e-09
GO:0102942	8.583809844104218	2.60729490452498e-09
GO:0016000	8.583809844104218	2.60729490452498e-09
GO:0004074	5.542417158945993	2.8680243949774782e-06
GO:0018621	8.583809844104218	2.60729490452498e-09
GO:0002953	4.4131961407268125	3.861925212582401e-05
GO:0042585	6.0635240638159145	8.639247901634675e-07
GO:0030352	8.282779848440237	5.21458980904996e-09
GO:0044742	8.41855509210667	3.814564018391737e-09
GO:0050147	8.583809844104218	2.60729490452498e-09
GO:1903597	6.3932492268419	4.0434378594952414e-07
GO:0048666	4.178405378794202	6.631238089572196e-05
GO:0035745	5.9969511652368395	1.0070449008554187e-06
GO:0007547	8.41855509210667	3.814564018391737e-09
GO:0018924	7.272427056428432	5.3403896257484324e-08
GO:0098969	5.671143284220247	2.132341286280981e-06
GO:0022893	7.469866491797381	3.389483375882474e-08
GO:0046747	8.583809844104218	2.60729490452498e-09
GO:0006295	5.976075323042222	1.0566342330945113e-06
GO:1990889	6.5544260664190075	2.7898055478417286e-07
GO:0055076	3.0330364011234177	0.000926752142832291
GO:0001965	5.20541194315608	6.231434821814703e-06
GO:1990757	5.616261867885355	2.4195696713991815e-06
GO:1990439	6.269942623735064	5.371027503321459e-07
GO:0060150	8.583809844104218	2.60729490452498e-09
GO:0019943	8.583809844104218	2.60729490452498e-09
GO:0033512	3.8566788742076534	0.0001390980769306547
GO:0010842	5.093244720395609	8.067802898898524e-06
GO:0070804	8.41855509210667	3.814564018391737e-09
GO:0014899	6.987191327947683	1.0299322849657691e-07
GO:0006839	3.5432217560801686	0.0002862715858882447
GO:0015827	5.954662103120763	1.1100381293519957e-06
GO:0030590	6.887076175064415	1.2969517662531906e-07
GO:0047923	8.583809844104218	2.60729490452498e-09
GO:0033246	7.339373846059045	4.577476822070085e-08
GO:0046496	2.5491995574110677	0.0028235822466177664
GO:0019137	5.746853107044667	1.7912115994086614e-06
GO:0048299	8.41855509210667	3.814564018391737e-09
GO:0071262	5.753913116550545	1.7623285764969826e-06
GO:0034036	4.097972652633119	7.980449382877354e-05
GO:0006830	8.41855509210667	3.814564018391737e-09
GO:0045951	5.870780386718848	1.3465410984922832e-06
GO:1904278	6.281834524950264	5.22595270519668e-07
GO:0110076	6.3932492268419	4.0434378594952414e-07
GO:0015423	5.090770255786566	8.113901742881739e-06
GO:0032937	6.038700480090883	9.147438954672009e-07
GO:0060384	5.269335979451291	5.378535265932349e-06
GO:0022013	6.655127098543733	2.2124471306672077e-07
GO:0030628	4.770095452223073	1.697870441826667e-05
GO:0043126	6.175517043420376	6.67548703218554e-07
GO:0010078	6.222655439697436	5.988865508875027e-07
GO:0060192	5.493243000607021	3.2118629034858428e-06
GO:0038134	8.41855509210667	3.814564018391737e-09
GO:0009638	5.329003209220216	4.688099178603445e-06
GO:0003136	6.7283590120781565	1.8691363690119512e-07
GO:0010750	6.115359034686182	7.667273676967392e-07
GO:0035501	7.583809844104217	2.6072949045249802e-08
GO:0022025	8.41855509210667	3.814564018391737e-09
GO:1903593	5.995309218169862	1.0108594648738105e-06
GO:1900859	8.41855509210667	3.814564018391737e-09
GO:0051375	8.41855509210667	3.814564018391737e-09
GO:0000330	8.373154231241813	4.234925441977782e-09
GO:0034752	8.072124235577832	8.469850883955564e-09
GO:0033506	7.5154651051147265	3.0516512147133896e-08
GO:0070888	5.0980884176226375	7.97832240784644e-06
GO:1903534	8.41855509210667	3.814564018391737e-09
GO:0046461	4.899252242871242	1.2610948644803083e-05
GO:0016746	1.7322295639671892	0.018525521229799682
GO:0090305	1.631475305704013	0.02336278940939857
GO:0010989	5.9698487722015905	1.0718924891680783e-06
GO:1901461	8.41855509210667	3.814564018391737e-09
GO:0043939	4.692480221891301	2.0301109705880825e-05
GO:0008508	5.634908083134004	2.317885170122707e-06
GO:0106318	6.052330927061963	8.864802675384933e-07
GO:0000199	8.117525096442689	7.629128036783474e-09
GO:2000572	7.6404038417230264	2.2887384110350425e-08
GO:0001061	8.583809844104218	2.60729490452498e-09
GO:2001187	6.0722021176560315	8.468332120829657e-07
GO:1900745	5.116224163422271	7.652015420893826e-06
GO:0043287	8.583809844104218	2.60729490452498e-09
GO:0052671	7.469866491797381	3.389483375882474e-08
GO:1990574	7.896032976522151	1.2704776325933346e-08
GO:0018073	8.41855509210667	3.814564018391737e-09
GO:0032521	8.41855509210667	3.814564018391737e-09
GO:0070855	7.680719857112274	2.085835923619984e-08
GO:1900919	8.41855509210667	3.814564018391737e-09
GO:1902473	5.3783484645319595	4.184576728175736e-06
GO:0048052	7.038343850395064	9.15495364414017e-08
GO:0071283	6.694279222505881	2.0217189297476207e-07
GO:0019152	4.505208043748826	3.124582213582736e-05
GO:0150151	8.41855509210667	3.814564018391737e-09
GO:1902400	5.59769710266697	2.52524138017533e-06
GO:0001837	4.755325457573803	1.756606730469395e-05
GO:0032869	4.724564481645894	1.8855389942910357e-05
GO:0070974	7.02750734333693	9.386261656289929e-08
GO:0102502	7.2413871632820115	5.7360487899549564e-08
GO:0035132	8.41855509210667	3.814564018391737e-09
GO:1900818	8.41855509210667	3.814564018391737e-09
GO:1903396	8.41855509210667	3.814564018391737e-09
GO:0016594	5.128964984095707	7.430790477896193e-06
GO:0018499	8.583809844104218	2.60729490452498e-09
GO:0061899	6.921052012422644	1.199355656081491e-07
GO:0090678	8.41855509210667	3.814564018391737e-09
GO:0015942	3.443169243117203	0.0003604381540978353
GO:0061311	5.252124978263388	5.595965414980679e-06
GO:0106277	6.396289123267755	4.0152341529684694e-07
GO:0070977	6.567296743387595	2.7083404530581336e-07
GO:0000293	5.458654014523687	3.4781314026363233e-06
GO:0070065	8.373154231241813	4.234925441977782e-09
GO:0098892	6.395430625952966	4.023179169878893e-07
GO:0035311	6.579706001369415	2.6320491726902986e-07
GO:0039595	5.004417729922194	9.898793627726558e-06
GO:0018146	6.499476999730597	3.166088135265142e-07
GO:0033196	8.583809844104218	2.60729490452498e-09
GO:1901258	6.132997783098896	7.362108555496053e-07
GO:0019262	4.025471490017214	9.430365166268053e-05
GO:0046754	8.41855509210667	3.814564018391737e-09
GO:0035499	5.977646010041453	1.0528196690761195e-06
GO:0003116	8.117525096442689	7.629128036783474e-09
GO:0102163	8.583809844104218	2.60729490452498e-09
GO:0015387	8.583809844104218	2.60729490452498e-09
GO:0044484	8.117525096442689	7.629128036783474e-09
GO:0019858	6.275540291852575	5.302243985564515e-07
GO:0045577	5.229064778407303	5.901130536452017e-06
GO:0046152	6.000253800786925	9.994157728186353e-07
GO:0032531	7.7195850877706516	1.9072820091958688e-08
GO:0021831	6.971397060764451	1.0680779251496865e-07
GO:2000515	5.285335635374176	5.183992500994371e-06
GO:0097061	5.324083963465026	4.7415030748609296e-06
GO:0043709	5.0164657415345735	9.627959582420745e-06
GO:0044747	7.188106170728396	6.484758831265953e-08
GO:0110142	7.528056191227557	2.9644478093844475e-08
GO:0002191	5.136386313802029	7.304890095220177e-06
GO:0098684	5.907771379793395	1.2365982290575122e-06
GO:1904463	8.41855509210667	3.814564018391737e-09
GO:0045725	5.520378608608993	3.017320138547864e-06
GO:0070486	5.659643199708697	2.1895597465568573e-06
GO:0047056	7.805658593720574	1.564376942714988e-08
GO:0070087	6.089655250085775	8.134760102117938e-07
GO:0045377	8.583809844104218	2.60729490452498e-09
GO:0071050	5.700884589104408	1.991202417600487e-06
GO:0018865	8.41855509210667	3.814564018391737e-09
GO:0070572	5.702551748471871	1.9835732895637033e-06
GO:0099126	8.373154231241813	4.234925441977782e-09
GO:1904778	5.8622525913393835	1.3732430466210254e-06
GO:0004505	4.477109111741863	3.333426535435187e-05
GO:0043226	0.967850790293864	0.10768351162185931
GO:1902767	5.7144045752668715	1.930169393306219e-06
GO:0050943	8.41855509210667	3.814564018391737e-09
GO:0085027	8.41855509210667	3.814564018391737e-09
GO:2000664	8.41855509210667	3.814564018391737e-09
GO:0043483	8.41855509210667	3.814564018391737e-09
GO:0051796	6.737313854731083	1.830990728828034e-07
GO:0098735	5.976075323042222	1.0566342330945113e-06
GO:0031436	5.608231246591925	2.4647266072310693e-06
GO:0140526	8.41855509210667	3.814564018391737e-09
GO:0031884	8.583809844104218	2.60729490452498e-09
GO:0045080	8.583809844104218	2.60729490452498e-09
GO:0036187	7.188106170728396	6.484758831265953e-08
GO:0047755	8.583809844104218	2.60729490452498e-09
GO:0000738	4.91313376452339	1.2214233986890343e-05
GO:0010766	5.434928804982136	3.673425149711243e-06
GO:0019067	8.41855509210667	3.814564018391737e-09
GO:0033945	7.805658593720574	1.564376942714988e-08
GO:0046752	8.41855509210667	3.814564018391737e-09
GO:0140042	5.367402569659289	4.291384520690704e-06
GO:0102919	5.264079349773993	5.444031760648159e-06
GO:0098830	6.47006424424987	3.3879403535822257e-07
GO:2000149	7.941433837387008	1.1443692055175213e-08
GO:0018343	4.685357827000101	2.06367913394993e-05
GO:0007422	4.928877800442971	1.1779373688793685e-05
GO:0016346	7.003581744135852	9.917866447818517e-08
GO:0033961	4.333926942240523	4.63524888126451e-05
GO:0050666	7.076132411284464	8.392040840461823e-08
GO:0120265	8.41855509210667	3.814564018391737e-09
GO:1901725	5.869551830080883	1.350355662510675e-06
GO:0006401	2.74285372083202	0.0018077829213401385
GO:2000494	6.775102415620483	1.6784081680923645e-07
GO:0048417	8.41855509210667	3.814564018391737e-09
GO:0016340	6.6404038417230264	2.2887384110350424e-07
GO:0048372	8.41855509210667	3.814564018391737e-09
GO:0048645	5.31887445099742	4.798721535136805e-06
GO:1903084	8.41855509210667	3.814564018391737e-09
GO:0050048	7.680719857112274	2.085835923619984e-08
GO:0018297	8.41855509210667	3.814564018391737e-09
GO:0042782	8.41855509210667	3.814564018391737e-09
GO:0072146	8.41855509210667	3.814564018391737e-09
GO:0044381	6.094272636808977	8.048730078806566e-07
GO:0046783	8.41855509210667	3.814564018391737e-09
GO:0001762	6.7953058017087695	1.6021168877245298e-07
GO:0043861	8.583809844104218	2.60729490452498e-09
GO:2000849	5.72658998933931	1.8767654970487347e-06
GO:0061126	8.41855509210667	3.814564018391737e-09
GO:0097063	7.583809844104217	2.6072949045249802e-08
GO:0000011	5.459513699785576	3.471253256736481e-06
GO:0019036	8.373154231241813	4.234925441977782e-09
GO:0009232	8.41855509210667	3.814564018391737e-09
GO:0001671	4.258047958784987	5.5201647718602876e-05
GO:0043028	5.260145308496117	5.493570363834133e-06
GO:0018270	8.41855509210667	3.814564018391737e-09
GO:0042443	7.573457052092413	2.6701948128742162e-08
GO:0046587	6.702551748471871	1.9835732895637035e-07
GO:0097754	8.41855509210667	3.814564018391737e-09
GO:0051266	4.317248904817376	4.816716606619448e-05
GO:0007522	6.115359034686182	7.667273676967392e-07
